"SR","FRic","FEve","FDiv","FDis","RaoQ","kde.alpha","kde.evenness","kde.dispersion","sev.blueplots","n_trait","traits","mean_cor","min_cor","max_cor"
2,NA,NA,NA,0.174911558652796,0.212543274762234,0.300659024028288,0.488466546756993,0.366067779365827,"5 W 3",5,106,NA,NA,NA
6,4.96147333520174,0.257790530388261,0.958809421139993,1.6365716632221,2.82359525679454,0.366760756560652,0.455587194776229,0.390380276785584,"4 E 1",5,106,NA,NA,NA
3,0.166543659023388,0.61379274094207,0.707846327968826,0.860573379260895,0.940470563074049,0.0261408512711485,0.576832275588485,0.192359844304586,"2 N 3",5,106,NA,NA,NA
5,2.98641823047824,0.635972938711819,0.513428335377206,0.718132919932667,1.51540724711335,0.61442712348581,0.523615340842843,0.420927631259362,"5 W 1",5,106,NA,NA,NA
2,NA,NA,NA,0.94940434701627,0.906194856439197,0.0193755029733237,0.579259414529579,0.157210158351242,"1 E 1",5,106,NA,NA,NA
2,NA,NA,NA,0.650655925923977,0.431563618961854,0.0261990253441253,0.902155155929179,0.139511439131988,"4 N 1",5,106,NA,NA,NA
3,0.101935006066774,0.904345338853769,0.40360103372422,0.274487323751811,0.24117476870153,0.0202195781502267,0.665985336999023,0.131691534818507,"5 N 1",5,106,NA,NA,NA
2,NA,NA,NA,0.682989040421808,0.651904699383032,0.0185587205350159,0.579284456111431,0.153140506333793,"4 N 3",5,106,NA,NA,NA
4,0.933481157749365,0.609275776221072,0.43848901688722,0.679377085976456,0.639118063776439,0.0638380823429173,0.601475406324567,0.154919524294418,"1 N 1",5,106,NA,NA,NA
9,8.91487423727663,0.496937313176904,0.924794659799825,1.25797982463741,2.97858073944394,0.540691381667209,0.539691275400435,0.452158395803742,"4 E 3",5,106,NA,NA,NA
3,1.30306801753172,0.523158305049668,0.730255998208984,1.08695149560686,1.43917903796405,0.491284372780467,0.519333192697699,0.380111134296897,"3 W 1",5,106,NA,NA,NA
3,0.166543659023388,0.727859832544159,0.5845518509887,0.928687649484312,0.92260335835319,0.0249538890528388,0.547320736105855,0.181169929198752,"2 E 3",5,106,NA,NA,NA
2,NA,NA,NA,0.119186820737901,0.113762365052849,0.0150292313723036,0.482008780527969,0.136040791554445,"2 W 3",5,106,NA,NA,NA
3,1.38275374439177,0.47472251043561,0.645651813225875,0.974194884986646,1.02042445668824,0.401326755567194,0.517655257458208,0.336097836225261,"3 E 3",5,106,NA,NA,NA
5,0.620383200861899,0.871676134648192,0.294911432233708,0.538446315942356,0.350374655107013,0.0289165101259426,0.578626602837654,0.0938604117758818,"5 E 1",5,107,NA,NA,NA
5,2.62306237754262,0.55435616656885,0.943167960391574,0.762041680175403,1.07028268997579,0.162227426854316,0.422953176140909,0.316852623152445,"4 W 1",5,107,NA,NA,NA
5,4.83207418166249,0.474685300127151,0.874700400514002,0.859569923121435,1.5744800989664,0.458217088881212,0.553709607058537,0.413197185996489,"2 W 1",5,107,NA,NA,NA
8,5.64918942527889,0.0980072096600839,0.475463528768393,0.650133013473444,0.536887409057919,0.234933392275734,0.446771766888515,0.24879474989015,"5 N 3",5,107,NA,NA,NA
2,NA,NA,NA,0.214629972090612,0.0736693801948172,0.00810319939849529,0.568231309370055,0.0509411766632706,"5 E 3",5,107,NA,NA,NA
2,NA,NA,NA,0.0331480695024186,0.0241766734283099,0.013816036857137,0.583208393645916,0.0908183093089684,"1 E 3",5,107,NA,NA,NA
3,0.0849949301710202,0.774450118998281,0.321531948156675,0.23441725701366,0.115784613543414,0.0110515652929008,0.574369384818815,0.0738499047217683,"2 E 1",5,107,NA,NA,NA
3,0.159747788107386,0.62463428173294,0.467819815022643,0.302235316506571,0.104590665969117,0.015186661335701,0.540321587670136,0.0716414617051724,"3 E 1",5,107,NA,NA,NA
2,NA,NA,NA,0.333535100419016,0.114482259312374,0.00863987024180895,0.572096042142895,0.0527971659451632,"2 N 1",5,107,NA,NA,NA
3,0.678085463025692,0.173628393375189,0.641127372485373,0.424030674304351,0.392758046306629,0.135381582668421,0.589971735054122,0.345750682600597,"3 N 1",5,107,NA,NA,NA
4,1.56082074596797,0.370561833380436,0.690862766918272,0.537599617629858,0.650144637939887,0.164007009517954,0.43927009105375,0.251467970171982,"1 W 3",5,107,NA,NA,NA
4,5.36193631357532,0.065377844325854,0.768673341343753,0.522318510699192,0.953103186191561,0.527959529199192,0.526413426933242,0.419300236448647,"3 W 3",5,107,NA,NA,NA
2,NA,NA,NA,0.239409212913617,0.0821745824056167,0.00826846133733862,0.566185785786724,0.0518430749980615,"3 N 3",5,107,NA,NA,NA
5,1.56082074596797,0.0507265968335267,0.684469365862368,0.456114746143795,0.359277949989707,0.119815914635357,0.423929559005155,0.213673805383088,"1 W 1",5,107,NA,NA,NA
2,NA,NA,NA,0.169255505623454,0.199019649501765,0.224748802420586,0.488496349319387,0.351162477092213,"5 W 3",5,107,NA,NA,NA
6,3.69385442959656,0.359263707948972,0.965756328699676,1.49957522084367,2.4569623726262,0.280256278559561,0.429417114579423,0.369705985494706,"4 E 1",5,107,NA,NA,NA
3,0.0849949301710202,0.374367983567877,0.73745145979521,0.328905517106358,0.153783412260564,0.0112445281327738,0.53683979217558,0.0756992601665561,"2 N 3",5,107,NA,NA,NA
5,3.33492449981212,0.154837804978023,0.698481692623529,0.605578768099906,1.25031391503913,0.441581078848279,0.529570493554157,0.376980059784202,"5 W 1",5,107,NA,NA,NA
2,NA,NA,NA,0.341410981319831,0.117185568914475,0.00868682791250596,0.582539467023113,0.0531228515442844,"1 E 1",5,107,NA,NA,NA
2,NA,NA,NA,0.449878027670591,0.206315383825014,0.00939322388986052,0.888108182446875,0.074639101888424,"4 N 1",5,107,NA,NA,NA
3,0.0241887990372408,0.964374107477679,0.299911328594572,0.246437026463307,0.146721436846922,0.00926525480695429,0.635391922778653,0.0798838946108909,"5 N 1",5,107,NA,NA,NA
2,NA,NA,NA,0.245606584016518,0.0843017619581316,0.00826037124593751,0.569073258682453,0.0506986626124262,"4 N 3",5,107,NA,NA,NA
4,0.203582954996164,0.794892670463343,0.470233894806318,0.259959558242434,0.119639491196518,0.0160321655131331,0.601866604963991,0.0654417406909396,"1 N 1",5,107,NA,NA,NA
9,8.60045860674061,0.468735592910664,0.952573343813854,1.23211052379541,2.80270201684177,0.445237674671663,0.559199597566171,0.416541793306072,"4 E 3",5,107,NA,NA,NA
3,0.337446271131379,0.232659781023755,0.702581572737638,0.526147051259945,0.547407750976485,0.225372579401571,0.47973577440196,0.3269076836433,"3 W 1",5,107,NA,NA,NA
3,0.0849949301710202,0.45866264285128,0.626437945227691,0.339486085493401,0.129376664680129,0.011016344668741,0.517841157665835,0.0738715477846328,"2 E 3",5,107,NA,NA,NA
2,NA,NA,NA,0.0428602307924974,0.0147113033968857,0.00676884133274642,0.477291129550038,0.0452939670034161,"2 W 3",5,107,NA,NA,NA
3,0.439209855168847,0.216736036189707,0.607654852399845,0.365728221824903,0.193912247366927,0.101729340599219,0.571776851576385,0.281410858826531,"3 E 3",5,107,NA,NA,NA
5,0.695363309364247,0.700959276406043,0.55352849276872,0.587117904457049,0.413196076741792,0.0311698691252979,0.562198007423446,0.104700179653656,"5 E 1",5,108,NA,NA,NA
5,3.92257841820355,0.431087140573258,0.914996707442171,1.02177122367268,2.13848576616876,0.303231998317225,0.416466397568273,0.353295164394926,"4 W 1",5,108,NA,NA,NA
5,5.31263903404431,0.456526403335298,0.949130532749155,0.842897271537752,1.64019934974961,0.307221892113449,0.506494055872753,0.387022070492454,"2 W 1",5,108,NA,NA,NA
8,5.16345000948514,0.129890079953042,0.68123902941971,0.732212777578879,0.632333372647963,0.22954002022214,0.460722679365932,0.245559473307081,"5 N 3",5,108,NA,NA,NA
2,NA,NA,NA,0.214631256416017,0.0736702618586289,0.00903409787972299,0.571657637003884,0.0550297949733574,"5 E 3",5,108,NA,NA,NA
2,NA,NA,NA,0.0472005368991747,0.0490200714649534,0.0152321484797229,0.586127053741939,0.13802988064766,"1 E 3",5,108,NA,NA,NA
3,0.146001440182144,0.638821605350563,0.392188142513468,0.251363026597689,0.143819312343794,0.0162050403683732,0.589088866585866,0.105485691266153,"2 E 1",5,108,NA,NA,NA
3,0.195957599424673,0.409248901394297,0.477484580820125,0.30287834441975,0.106498800868137,0.0215288841643003,0.565673428142347,0.10076407737397,"3 E 1",5,108,NA,NA,NA
2,NA,NA,NA,0.333537096261436,0.114483629418446,0.00960474184530522,0.583215470782744,0.0569902024308709,"2 N 1",5,108,NA,NA,NA
3,0.71161586682386,0.175648011252834,0.639307528825623,0.422750863082533,0.385985958800788,0.16664556710715,0.593906328968652,0.344047003888383,"3 N 1",5,108,NA,NA,NA
4,1.51294315177046,0.625621728830816,0.905773418737862,0.478896795972138,0.410059513336382,0.198853482998685,0.43188859707588,0.248902494530978,"1 W 3",5,108,NA,NA,NA
4,3.67642060382603,0.0709009385365595,0.864179392453384,0.536879427888698,1.04128525794394,0.326804594561376,0.471475148269378,0.373831954777635,"3 W 3",5,108,NA,NA,NA
2,NA,NA,NA,0.23941064551565,0.0821755658583803,0.009147597227071,0.566560499601428,0.0542355288129283,"3 N 3",5,108,NA,NA,NA
5,1.51294315177046,0.709261478952572,0.726500970294513,0.465482059568029,0.319787000188019,0.144317778593366,0.396960895922064,0.206499854556055,"1 W 1",5,108,NA,NA,NA
2,NA,NA,NA,0.183114455470909,0.232946187884566,0.250481189731802,0.49143893921496,0.361586054174979,"5 W 3",5,108,NA,NA,NA
6,3.38230574670529,0.338540469604116,0.896639651276406,1.48864195553405,2.41971739744397,0.274588645211588,0.510422258004101,0.383650876658034,"4 E 1",5,108,NA,NA,NA
3,0.146001440182144,0.292105414922532,0.753976352576727,0.338730223563035,0.177864543358248,0.016449768278765,0.545717584152049,0.106896135144944,"2 N 3",5,108,NA,NA,NA
5,6.24195528508225,0.0837334063884481,0.510045151002413,0.694300391114325,1.41417914675365,0.387651140183166,0.547676446983819,0.368476480301101,"5 W 1",5,108,NA,NA,NA
2,NA,NA,NA,0.341413024290776,0.11718697137334,0.00958512838273058,0.572322789294466,0.0560776229097476,"1 E 1",5,108,NA,NA,NA
2,NA,NA,NA,0.605752606071398,0.374052558569802,0.0150712947913038,0.898906067862031,0.120408237698706,"4 N 1",5,108,NA,NA,NA
3,0.0891734800456024,0.850069736785154,0.627853292251887,0.274055096192654,0.17800713228731,0.0141211802788607,0.652823903945436,0.101046472572747,"5 N 1",5,108,NA,NA,NA
2,NA,NA,NA,0.245608053703033,0.0843027708686529,0.00921327682998624,0.56529076172898,0.0552715919514437,"4 N 3",5,108,NA,NA,NA
4,0.454268609812323,0.794200600338049,0.352723513215864,0.283354024048375,0.15365145123712,0.0151793607138993,0.551647710588296,0.064725630087346,"1 N 1",5,108,NA,NA,NA
9,7.13893552156635,0.464714378440829,0.954614054890552,1.26218584493722,2.973267615292,0.331258339162461,0.545535419735307,0.387411421234494,"4 E 3",5,108,NA,NA,NA
3,0.384044964402312,0.216962379042364,0.697129395572717,0.544050138147366,0.61059192145172,0.251660706929055,0.48466629813446,0.333579991559649,"3 W 1",5,108,NA,NA,NA
3,0.146001440182144,0.362002103700626,0.652112456412217,0.342471769242369,0.137336469097234,0.0161447567162961,0.533768337870095,0.0996877973004418,"2 E 3",5,108,NA,NA,NA
2,NA,NA,NA,0.0428604872640552,0.0147114794595022,0.0074437700578662,0.484461333832956,0.0492146836191877,"2 W 3",5,108,NA,NA,NA
3,0.642518605445375,0.223216227076294,0.62253958498965,0.364829656331164,0.188958659725016,0.217757401367513,0.549261330896721,0.305463574124999,"3 E 3",5,108,NA,NA,NA
5,0.998357191163856,0.764555574217393,0.398200901650276,0.651387238598501,0.619928208681405,0.0610841112598815,0.548578465206957,0.160559231648618,"5 E 1",5,109,NA,NA,NA
5,1.82010748930735,0.427445492417759,0.925612975674519,0.751085296532358,1.01248891842272,0.205337903450067,0.716517045687306,0.325019525077522,"4 W 1",5,109,NA,NA,NA
5,7.05211244960768,0.479726081242346,0.944997587922866,0.916960118836177,1.62952305892865,0.610339794548735,0.515258346429757,0.43119249562814,"2 W 1",5,109,NA,NA,NA
8,3.26704496722077,0.360143181311851,0.707764216942197,0.909195620411446,1.00045935301818,0.212174876039037,0.447359863938206,0.241862175513631,"5 N 3",5,109,NA,NA,NA
2,NA,NA,NA,0.587122803848789,0.55126976683564,0.0165618233826307,0.773860227515038,0.176559238492692,"5 E 3",5,109,NA,NA,NA
2,NA,NA,NA,0.0450474948151423,0.0446499884210792,0.0400255925051086,0.462431282097172,0.160672703807508,"1 E 3",5,109,NA,NA,NA
3,0.101946948119961,0.844477875086754,0.393149996422789,0.603331410845348,0.635623285837584,0.0235947151122549,0.650557303759806,0.186966265755139,"2 E 1",5,109,NA,NA,NA
3,0.163048299387813,0.358340570795399,0.702390641193708,0.825059536076933,0.774750526222158,0.0364868876079926,0.594529892970556,0.161390937578175,"3 E 1",5,109,NA,NA,NA
2,NA,NA,NA,0.912389175810574,0.856673535613506,0.0176853029082055,0.893717512185214,0.179518067400494,"2 N 1",5,109,NA,NA,NA
3,2.10402019548513,0.411995307996441,0.715131240042445,0.987381001404957,1.13221385931153,0.478785577914891,0.564332325874969,0.392932108915891,"3 N 1",5,109,NA,NA,NA
4,2.45314288805455,0.307073394486164,0.720113149141019,0.834727259389594,1.30023125462502,0.35098074130777,0.5132132194323,0.307928744242752,"1 W 3",5,109,NA,NA,NA
4,8.26820025314606,0.0780380183525011,0.756754423327617,1.07968185148148,1.68645918649129,0.749172264196057,0.51061262554853,0.452706247106072,"3 W 3",5,109,NA,NA,NA
2,NA,NA,NA,0.654906707501841,0.61491440219484,0.0168371005844573,0.792466854874599,0.176962779139604,"3 N 3",5,109,NA,NA,NA
5,2.45314288805455,0.202239612528303,0.765862872592971,1.03550929597762,1.25894649424119,0.274688666599533,0.478078323836151,0.266460004551674,"1 W 1",5,109,NA,NA,NA
2,NA,NA,NA,0.169754368155557,0.200194556747488,0.325463459731651,0.60499214047906,0.368154957259176,"5 W 3",5,109,NA,NA,NA
6,5.0162800978994,0.866023313827085,0.862777860077357,1.58518767179478,2.6539323480321,0.463766686031487,0.758360177153259,0.406769852658524,"4 E 1",5,109,NA,NA,NA
3,0.101946948119961,0.665473932744734,0.785520302107052,0.840724436461732,0.888583295087156,0.0238003706021402,0.648558313650755,0.195809811918694,"2 N 3",5,109,NA,NA,NA
5,3.27033733134307,0.665645828561338,0.494064989757215,0.695763909310203,1.41410274763795,0.538413545023455,0.356226561004368,0.398086558659611,"5 W 1",5,109,NA,NA,NA
2,NA,NA,NA,0.93393374031023,0.876902467227887,0.0177382414314462,0.903404102366851,0.180962911937864,"1 E 1",5,109,NA,NA,NA
2,NA,NA,NA,0.568336869984648,0.329271172043999,0.017974492010204,0.581099050686659,0.103492979139253,"4 N 1",5,109,NA,NA,NA
3,0.0431873776904543,0.998067550388595,0.237146521002399,0.262283653192531,0.228365861711926,0.0171330268395227,0.587231847901294,0.130590430648592,"5 N 1",5,109,NA,NA,NA
2,NA,NA,NA,0.671859688779267,0.630832138611671,0.0169662656570145,0.784727470325486,0.180765666651821,"4 N 3",5,109,NA,NA,NA
4,0.740148693156378,0.61204670762896,0.80397775136141,0.673094840633246,0.625710299267984,0.0707398915990499,0.605623793541482,0.168161330736806,"1 N 1",5,109,NA,NA,NA
9,8.90420491111555,0.717260144143419,0.784317795956618,1.20002154407689,2.65253830783539,0.544374590763381,0.430825453757431,0.434293675919989,"4 E 3",5,109,NA,NA,NA
3,1.34485765601397,0.528389749762608,0.725491859357663,1.0641336121073,1.36991083047894,0.548496426902884,0.651970209088335,0.390051456731249,"3 W 1",5,109,NA,NA,NA
3,0.101946948119961,0.783715425069066,0.690010222056118,0.911881527013225,0.886147332757046,0.022825473359916,0.627168822818105,0.18629991700908,"2 E 3",5,109,NA,NA,NA
2,NA,NA,NA,0.117244663601193,0.110085041736514,0.0138059231607439,0.609991493638728,0.152022755816023,"2 W 3",5,109,NA,NA,NA
3,1.25061213536952,0.454873023964666,0.556089506150461,0.95984665642639,0.998964139410923,0.616364343796434,0.565907849693192,0.400565123740904,"3 E 3",5,109,NA,NA,NA
5,0.454903367429366,0.666275710426935,0.582090955611062,0.699405145340919,0.682749630316184,0.0394735224508058,0.577201023685849,0.115304471333112,"5 E 1",5,110,NA,NA,NA
5,5.0030536522224,0.446185898320192,0.686377548223614,1.01377601038866,2.08069199461568,0.326952845167277,0.638589782497474,0.353360546927011,"4 W 1",5,110,NA,NA,NA
5,7.44438926927449,0.460326399139571,0.975450969141373,0.90435368656383,1.69524230971185,0.706314155829179,0.520973314547998,0.462802485925412,"2 W 1",5,110,NA,NA,NA
8,2.91676492527611,0.275542421831812,0.657449887537232,0.963679284681116,1.09590531660822,0.199522088919845,0.326344573355522,0.230766014299539,"5 N 3",5,110,NA,NA,NA
2,NA,NA,NA,0.587123273350974,0.551270648499452,0.016090629736784,0.566302919984215,0.140296372740549,"5 E 3",5,110,NA,NA,NA
2,NA,NA,NA,0.0561994035640366,0.0694933864577228,0.00910507177082136,0.580615187540193,0.0545083473888449,"1 E 3",5,110,NA,NA,NA
3,0.0274244234281899,0.946188405625398,0.966232742719268,0.613684608915682,0.663657984637963,0.015731992135583,0.541955408261,0.125639281305928,"2 E 1",5,110,NA,NA,NA
3,0.000403657142016683,0.9127619731354,0.625996284034839,0.825854847151669,0.776658661121178,0.0231540164012687,0.504653770146546,0.118854111297415,"3 E 1",5,110,NA,NA,NA
2,NA,NA,NA,0.912389905417241,0.856674905719578,0.0172236732866876,0.583013898087354,0.145626887464744,"2 N 1",5,110,NA,NA,NA
3,0.912530747890405,0.41613409391086,0.64355082928748,0.986281992788415,1.12544177180569,0.412014159002203,0.58268111758452,0.386998389600533,"3 N 1",5,110,NA,NA,NA
4,0.275732837945365,0.473906069979083,0.583112497239685,0.788216339181971,1.06014613002152,0.264842367963398,0.379100677028519,0.264881004950219,"1 W 3",5,110,NA,NA,NA
4,4.40055788559155,0.0834401947764705,0.828375361791639,1.09048340605774,1.77464125824367,0.749644474091026,0.531432245945978,0.450107957357728,"3 W 3",5,110,NA,NA,NA
2,NA,NA,NA,0.654907231208514,0.614915385647604,0.0163296919056643,0.581527905922642,0.139509489702543,"3 N 3",5,110,NA,NA,NA
5,0.514097013287411,0.833565489704536,0.575277364211163,1.03495319780885,1.21945554443951,0.202809942880043,0.391285685918665,0.233471480425851,"1 W 1",5,110,NA,NA,NA
2,NA,NA,NA,0.183575660495746,0.234121095130289,0.0794963279110516,0.491441736768785,0.341674952119747,"5 W 3",5,110,NA,NA,NA
6,2.90124454128977,0.81486582692785,0.892900499424607,1.57519601722459,2.61668737284987,0.420339890338806,0.440318598579875,0.397884855734138,"4 E 1",5,110,NA,NA,NA
3,0.0274244234281899,0.577405081013737,0.966194500795196,0.846043860021538,0.91266442618484,0.0159477343541898,0.558481442665183,0.134023495985959,"2 N 3",5,110,NA,NA,NA
5,6.24466037702697,0.635660863932442,0.500466061740545,0.77177226545549,1.57796797935247,0.674844155876909,0.508089503212613,0.438176354192085,"5 W 1",5,110,NA,NA,NA
2,NA,NA,NA,0.933934487145355,0.876903869686752,0.0171754425605504,0.58077107693506,0.146435647328719,"1 E 1",5,110,NA,NA,NA
2,NA,NA,NA,0.698249796108424,0.497008346788787,0.00455829007946478,0.888687060819278,0.0355330691355605,"4 N 1",5,110,NA,NA,NA
3,0.00879481615237346,0.87306680654272,0.911346542828888,0.291758747358785,0.259651557152313,0.00943068755117655,0.573884519435093,0.0715249908887203,"5 N 1",5,110,NA,NA,NA
2,NA,NA,NA,0.671860226042664,0.630833147522192,0.0164623870365251,0.577764524780291,0.143608565381466,"4 N 3",5,110,NA,NA,NA
4,0.378612598165526,0.586115186724454,0.509862573115701,0.688609845062585,0.659722259308586,0.0667939581845859,0.622968791456784,0.156420889549855,"1 N 1",5,110,NA,NA,NA
9,9.85537578273468,0.599912629642168,0.878215092673152,1.22949659659594,2.82310390628563,0.57751650918789,0.583080408720291,0.452593314922599,"4 E 3",5,110,NA,NA,NA
3,0.664229190474968,0.4985240947668,0.686093143742054,1.07688910873795,1.43309500095418,0.35959578975141,0.567108637140517,0.347961108723788,"3 W 1",5,110,NA,NA,NA
