"SR","FRic","FEve","FDiv","FDis","RaoQ","sev.blackplots","n_trait","traits","mean_cor","min_cor","max_cor"
5,0.159790740568168,0.542005813187285,0.696459118786886,0.140881968228401,0.0325680833911044,"1 NE 3",7,106,NA,NA,NA
3,0.013018875509007,0.605320939096047,0.826945274978557,0.254126037494688,0.0702657367189225,"4 W 3",7,106,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",7,106,NA,NA,NA
4,0.12665312248046,0.798843904991389,0.644732957261005,0.18706750489539,0.04280903584235,"5 E 1",7,106,NA,NA,NA
4,0.0372393063109006,0.337337083058216,0.988669601256163,0.0364594159550486,0.00875736415694841,"5 NE 3",7,106,NA,NA,NA
2,NA,NA,NA,0.0382636186188076,0.00421163680267473,"5 E 3",7,106,NA,NA,NA
6,0.178691687842194,0.241179640125923,0.971412629364144,0.120321614573614,0.0188331305292959,"5 N 1",7,106,NA,NA,NA
3,0.0454112630247881,0.825021858968936,0.663788706498115,0.0527344523641984,0.0105690043987754,"5 N 3",7,106,NA,NA,NA
2,NA,NA,NA,0.023338222502174,0.00568164209157094,"4 NW 3",7,106,NA,NA,NA
3,0.00963569151080843,0.424670882894707,0.589530569465686,0.065778602648269,0.00547104095733771,"1 N 1",7,106,NA,NA,NA
3,0.043246253938612,0.389307037662444,0.974683410094976,0.143614676114601,0.0442941143520785,"4 E 3",7,106,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",7,106,NA,NA,NA
3,0.0473433613962087,0.740187059238762,0.548363057551774,0.0734270841723326,0.01015937874436,"4 W 1",7,106,NA,NA,NA
3,0.110219216580958,0.760913284215576,0.625518167209535,0.115801191915442,0.0311744635607746,"5 S 1",7,106,NA,NA,NA
2,NA,NA,NA,0.0610534811292745,0.00767510453697147,"5 NE 1",7,106,NA,NA,NA
4,0.150902247824664,0.579327316646478,0.71077436179646,0.149415610390189,0.0331361820123295,"5 W 3",7,107,NA,NA,NA
5,0.0835623917443091,0.313260822061195,0.647523580931867,0.120509665406631,0.0173674587439523,"1 E 1",7,107,NA,NA,NA
2,NA,NA,NA,0.0673209218606638,0.00914294878920657,"1 NE 1",7,107,NA,NA,NA
3,0.0214827062887975,0.706277751805147,0.86221273809865,0.165885890449998,0.0283575066101521,"1 S 1",7,107,NA,NA,NA
5,0.156829631646108,0.604036214409292,0.896797262231197,0.0228199251852202,0.00472812862967282,"1 W 1",7,107,NA,NA,NA
6,0.0978512598995598,0.711461466059312,0.804848951601187,0.0609198218050461,0.0120519497211239,"1 W 3",7,107,NA,NA,NA
4,0.034438739734658,0.0843860706130304,0.842380788925079,0.103644982910225,0.0113397344566263,"1 E 3",7,107,NA,NA,NA
5,0.0394956734529473,0.250861795034373,0.665839648281118,0.110771424300784,0.0192557279028425,"1 S 3",7,107,NA,NA,NA
7,0.0756947712983556,0.277483691657819,0.87283850100321,0.119514845566565,0.0183578935674131,"4 NE 1",7,107,NA,NA,NA
3,0.0528219572327137,0.0312835136245935,0.991281881487208,0.00833916605269877,0.00115848795316177,"4 S 3",7,107,NA,NA,NA
4,0.00502880353729819,0.238832295509477,0.770013137711426,0.133030390533099,0.0183572449585137,"4 NE 3",7,107,NA,NA,NA
5,0.106218375389308,0.632940259600873,0.585837006542821,0.155720487651386,0.0287434115979096,"4 NW 1",7,107,NA,NA,NA
2,NA,NA,NA,0.0166355539099598,0.00287294618857598,"5 S 3",7,107,NA,NA,NA
7,0.0936727482196882,0.499810085173345,0.933941218175019,0.164209201073277,0.0311090627966284,"4 S 1",7,107,NA,NA,NA
5,0.116051332908063,0.449923828948307,0.46690613715661,0.131645924696805,0.0251492806607022,"1 NE 3",7,107,NA,NA,NA
3,0.0158944562309178,0.704676223715905,0.833535645934061,0.198017151501321,0.0416672650772246,"4 W 3",7,107,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",7,107,NA,NA,NA
4,0.078711004066168,0.830254624523187,0.595868505020648,0.187156889886845,0.0405046314280342,"5 E 1",7,107,NA,NA,NA
4,0.0458904623869032,0.418078677323887,0.986727094485968,0.0320568020790331,0.00696604846869261,"5 NE 3",7,107,NA,NA,NA
2,NA,NA,NA,0.040299870252982,0.00467182030071171,"5 E 3",7,107,NA,NA,NA
6,0.117301784177336,0.228364147117627,0.957352154736221,0.120293623196534,0.0177863901055389,"5 N 1",7,107,NA,NA,NA
3,0.042458728814,0.916725520321454,0.653803342692772,0.0499945025482152,0.00842347213260982,"5 N 3",7,107,NA,NA,NA
2,NA,NA,NA,0.0165558660957307,0.00285918416998588,"4 NW 3",7,107,NA,NA,NA
3,0.00984074360220004,0.450101231298402,0.449351262885948,0.0863587620761005,0.00890914710656409,"1 N 1",7,107,NA,NA,NA
3,0.0376594841626595,0.338775291837523,0.989822609928462,0.115405481639697,0.0286364961186205,"4 E 3",7,107,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",7,107,NA,NA,NA
3,0.0390794532415182,0.820883129573107,0.49181405663425,0.078782071727864,0.0112107721495043,"4 W 1",7,107,NA,NA,NA
3,0.0749572363490483,0.833676849129068,0.587926297731217,0.101804363882752,0.021436515944558,"5 S 1",7,107,NA,NA,NA
2,NA,NA,NA,0.0659588076769336,0.00895795815208082,"5 NE 1",7,107,NA,NA,NA
4,0.177494248504849,0.461583586811885,0.80628476538111,0.178106069211088,0.0459046520414725,"5 W 3",7,108,NA,NA,NA
5,0.0951673854019777,0.359290131063388,0.570805628100403,0.106758036681049,0.0158522808489203,"1 E 1",7,108,NA,NA,NA
2,NA,NA,NA,0.0530574663641946,0.00567909578084671,"1 NE 1",7,108,NA,NA,NA
3,0.0356117402399987,0.790917470381545,0.872248286529268,0.210882870852859,0.0455046553303619,"1 S 1",7,108,NA,NA,NA
5,0.161172084081768,0.58131831899943,0.993838410886869,0.0270499679624786,0.00643082268888958,"1 W 1",7,108,NA,NA,NA
6,0.102948800999165,0.733969565614906,0.728906096406172,0.0589600744274753,0.0127843438413013,"1 W 3",7,108,NA,NA,NA
4,0.0427791910696905,0.0682581730180005,0.906228321106375,0.0968655652754487,0.0100340775680439,"1 E 3",7,108,NA,NA,NA
5,0.0367182202239283,0.29021204382395,0.626977306929717,0.112028123502371,0.0237553174719868,"1 S 3",7,108,NA,NA,NA
7,0.100812097854232,0.216721444247954,0.775847389550444,0.13239469855041,0.0258091162274377,"4 NE 1",7,108,NA,NA,NA
3,0.0609517657006016,0.0230382852059803,0.789588941457731,0.00726305809228329,0.00099443837430241,"4 S 3",7,108,NA,NA,NA
4,0.00222536661909459,0.238259136729316,0.846755542563813,0.10528531462658,0.0115214155103922,"4 NE 3",7,108,NA,NA,NA
5,0.0964490661226484,0.641614093710825,0.728115394627524,0.131325051315948,0.0228292319752419,"4 NW 1",7,108,NA,NA,NA
2,NA,NA,NA,0.0207341720584515,0.00446299454196118,"5 S 3",7,108,NA,NA,NA
7,0.0979965589129652,0.537306985992054,0.906678279830428,0.128573709011215,0.0193707369818221,"4 S 1",7,108,NA,NA,NA
5,0.103255691542555,0.479487040991038,0.873595374240438,0.119504236249826,0.0250394901325149,"1 NE 3",7,108,NA,NA,NA
3,0.0192618455475158,0.64787559180253,0.795060055826829,0.224912888571559,0.0542430104591474,"4 W 3",7,108,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",7,108,NA,NA,NA
4,0.0723677245277934,0.470416785208709,0.701998963768454,0.183544177237271,0.0456894574696786,"5 E 1",7,108,NA,NA,NA
4,0.070238550426897,0.539245547566399,0.987814034667413,0.0382351616481667,0.00970649535481169,"5 NE 3",7,108,NA,NA,NA
2,NA,NA,NA,0.039097173903443,0.00439713263358117,"5 E 3",7,108,NA,NA,NA
6,0.0899197309562055,0.325752431335879,0.979607198673947,0.105028389556571,0.0148777478705714,"5 N 1",7,108,NA,NA,NA
3,0.0293908329710092,0.80720627136634,0.525884138052144,0.0427528213431497,0.0085781356461853,"5 N 3",7,108,NA,NA,NA
2,NA,NA,NA,0.0206348509982613,0.00444161585617229,"4 NW 3",7,108,NA,NA,NA
3,0.00549350611833736,0.465153267838112,0.406552536619449,0.0785304508901397,0.00727573888077845,"1 N 1",7,108,NA,NA,NA
3,0.0326888716491069,0.353023863990579,0.954931472425954,0.125773700083072,0.0339716366075529,"4 E 3",7,108,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",7,108,NA,NA,NA
3,0.0274035491628805,0.710648966064881,0.5144016014756,0.0628394256024556,0.00758660930811922,"4 W 1",7,108,NA,NA,NA
3,0.0644557864320728,0.756597340888241,0.615730284882527,0.100499184491488,0.022590062475958,"5 S 1",7,108,NA,NA,NA
2,NA,NA,NA,0.051983946788259,0.00556418979471264,"5 NE 1",7,108,NA,NA,NA
4,0.185090293796849,0.482731291304765,0.791904205695854,0.178849452457449,0.0473657963679442,"5 W 3",7,109,NA,NA,NA
5,0.0881919040494514,0.316666848281442,0.542302432945089,0.0817489474756069,0.0107134841417343,"1 E 1",7,109,NA,NA,NA
2,NA,NA,NA,0.0528679566033521,0.00563859923618886,"1 NE 1",7,109,NA,NA,NA
3,0.0427413103827665,0.785685349871381,0.827370765602306,0.217427064838184,0.0483972467623749,"1 S 1",7,109,NA,NA,NA
5,0.18157301624308,0.574820441710867,0.996103164920245,0.0269676160127275,0.00669399721239475,"1 W 1",7,109,NA,NA,NA
6,0.132839340793602,0.292565145995238,0.906420662700781,0.0550783246911564,0.0125887406236177,"1 W 3",7,109,NA,NA,NA
4,0.0261155606125551,0.0668942414110492,0.666235551235872,0.0695973138730418,0.00548623399422195,"1 E 3",7,109,NA,NA,NA
5,0.0747286872733906,0.816116281142559,0.761285368382701,0.11247320479544,0.0255523490928594,"1 S 3",7,109,NA,NA,NA
7,0.104612282724563,0.413385958162723,0.846585100108438,0.134294710900738,0.0277524256995448,"4 NE 1",7,109,NA,NA,NA
3,0.0482738085283194,0.0202127978910249,0.815722879221039,0.00549573185483513,0.000633466306393383,"4 S 3",7,109,NA,NA,NA
4,0.0055132506525291,0.916988786370579,0.963713826978713,0.10520691164836,0.011586464667247,"4 NE 3",7,109,NA,NA,NA
5,0.136033856402434,0.814795995009267,0.691246327962714,0.124130123369925,0.0229369413167261,"4 NW 1",7,109,NA,NA,NA
2,NA,NA,NA,0.021966445777074,0.00500924813235138,"5 S 3",7,109,NA,NA,NA
7,0.129337232758605,0.475068851504829,0.895233842854566,0.142741307329271,0.0237116634438776,"4 S 1",7,109,NA,NA,NA
5,0.146610695567686,0.436680251400649,0.755389162598968,0.120106783391866,0.0262319109806721,"1 NE 3",7,109,NA,NA,NA
3,0.0529201942672858,0.572667597564369,0.848300673535497,0.241831464079843,0.0635313988950041,"4 W 3",7,109,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",7,109,NA,NA,NA
4,0.122233365950975,0.793600350756503,0.652658480074225,0.189625193241199,0.0498282326984277,"5 E 1",7,109,NA,NA,NA
4,0.0658988717432968,0.407788496196267,0.987703810110878,0.0396273568857646,0.0104537035453065,"5 NE 3",7,109,NA,NA,NA
2,NA,NA,NA,0.0294665198466727,0.00249767844811517,"5 E 3",7,109,NA,NA,NA
6,0.114337357597719,0.203896053253638,0.973978294005197,0.0787789562953281,0.00998031197803436,"5 N 1",7,109,NA,NA,NA
3,0.084216624804979,0.797128136589949,0.65994416563952,0.044566883784635,0.0089341663777796,"5 N 3",7,109,NA,NA,NA
2,NA,NA,NA,0.0218612218656953,0.00498525277657551,"4 NW 3",7,109,NA,NA,NA
3,0.00556148015059625,0.778245755537296,0.513154677674597,0.0763793945942899,0.00666309067159637,"1 N 1",7,109,NA,NA,NA
3,0.0791327444634458,0.388215667932226,0.985164326996461,0.139243813664727,0.0416336694737153,"4 E 3",7,109,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",7,109,NA,NA,NA
3,0.079304589482522,0.726659779322824,0.532637849183338,0.0616709782630093,0.00749969361393445,"4 W 1",7,109,NA,NA,NA
3,0.0594766139571865,0.659875313141341,0.608134171037693,0.0925980022747217,0.0235723985653415,"5 S 1",7,109,NA,NA,NA
2,NA,NA,NA,0.0517982714064781,0.0055245126226413,"5 NE 1",7,109,NA,NA,NA
4,0.224053451109055,0.490596107500761,0.810534191051871,0.18739318245041,0.0512802422241168,"5 W 3",7,110,NA,NA,NA
5,0.114351342534943,0.336050349740015,0.643710009988079,0.122280719201879,0.019910280911817,"1 E 1",7,110,NA,NA,NA
2,NA,NA,NA,0.0533332677349343,0.00573829096886851,"1 NE 1",7,110,NA,NA,NA
3,0.0267495720994415,0.78653766627323,0.840643481808827,0.217938202105688,0.0487045289271159,"1 S 1",7,110,NA,NA,NA
5,0.210922422941404,0.577421119569677,0.995133576494465,0.0291143680498677,0.00763764189220901,"1 W 1",7,110,NA,NA,NA
6,0.12113773975116,0.740312554343986,0.802814704166745,0.0634017533634258,0.0144037671570864,"1 W 3",7,110,NA,NA,NA
4,0.0552524594435418,0.0677560552537409,0.709463223602113,0.0972531814834016,0.0101310219101085,"1 E 3",7,110,NA,NA,NA
5,0.0477589102580994,0.30173887998885,0.63442649111623,0.117934572202558,0.0280423723839093,"1 S 3",7,110,NA,NA,NA
7,0.102644509139022,0.361441126103978,0.934874936807346,0.138843448877755,0.0291724415969038,"4 NE 1",7,110,NA,NA,NA
3,0.080556875690371,0.024896992151741,0.954620153772031,0.00841845422564483,0.00128093586803525,"4 S 3",7,110,NA,NA,NA
4,0.00347852674887226,0.229275505153963,0.871579883903725,0.105962554745274,0.0116282909497209,"4 NE 3",7,110,NA,NA,NA
5,0.13189756813387,0.640748802388648,0.588698807857048,0.139421057679202,0.0255177733882518,"4 NW 1",7,110,NA,NA,NA
2,NA,NA,NA,0.0222707532555845,0.00514899857942594,"5 S 3",7,110,NA,NA,NA
7,0.132396050116424,0.390885299582191,0.845336676222529,0.134808086460672,0.0221920973712173,"4 S 1",7,110,NA,NA,NA
5,0.137982598020067,0.566623532094477,0.690858350531765,0.126922089528625,0.0262004502170255,"1 NE 3",7,110,NA,NA,NA
3,0.0154115248151326,0.634023291403332,0.789928783187536,0.228345740179724,0.0560270798132978,"4 W 3",7,110,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",7,110,NA,NA,NA
4,0.105940301020725,0.778531961883908,0.585853941200366,0.186055977071506,0.0477123297507339,"5 E 1",7,110,NA,NA,NA
4,0.0516122548748269,0.422648562722936,0.987121240764655,0.0413571140865187,0.0114034616223149,"5 NE 3",7,110,NA,NA,NA
2,NA,NA,NA,0.0281241373419225,0.00227529259757311,"5 E 3",7,110,NA,NA,NA
6,0.163314156125223,0.362392543218896,0.972949082318546,0.118070067320208,0.0183017146724961,"5 N 1",7,110,NA,NA,NA
3,0.047985738880404,0.133306053273879,0.673897028192696,0.0501249613953035,0.00994596803997515,"5 N 3",7,110,NA,NA,NA
2,NA,NA,NA,0.0221640716471585,0.00512433378951369,"4 NW 3",7,110,NA,NA,NA
3,0.00751022334186231,0.462746842554167,0.425421046766752,0.0824936586236284,0.00802544059143374,"1 N 1",7,110,NA,NA,NA
3,0.0402915325189249,0.387354624197982,0.981465836217628,0.139202840526474,0.0416095816775167,"4 E 3",7,110,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",7,110,NA,NA,NA
3,0.0489715779830928,0.695196731712394,0.559537802299813,0.0632800821629529,0.00781976163681547,"4 W 1",7,110,NA,NA,NA
3,0.091492198218758,0.788968939020654,0.606895410511072,0.106484046388229,0.0257687117922812,"5 S 1",7,110,NA,NA,NA
2,NA,NA,NA,0.0522541678290122,0.00562218727772708,"5 NE 1",7,110,NA,NA,NA
4,0.196429552273136,0.51605031511292,0.740373193976687,0.170906185555966,0.0441111572915229,"5 W 3",7,111,NA,NA,NA
5,0.107611908277655,0.337274800275737,0.563811905602921,0.108153167864352,0.0154434889183263,"1 E 1",7,111,NA,NA,NA
2,NA,NA,NA,0.0654365616076533,0.00863827688811373,"1 NE 1",7,111,NA,NA,NA
3,0.030307629406568,0.790246043902988,0.869768940844105,0.215739432980942,0.047632020189227,"1 S 1",7,111,NA,NA,NA
5,0.186557510285834,0.58455845638797,0.996450568037141,0.0261804218125298,0.00636637434845329,"1 W 1",7,111,NA,NA,NA
6,0.0986648902473444,0.635514663708485,0.728150865041482,0.0585548736634243,0.0128099437016281,"1 W 3",7,111,NA,NA,NA
4,0.0370722195843984,0.0831705483765011,0.555833116932072,0.0893384866122508,0.00829911064525266,"1 E 3",7,111,NA,NA,NA
5,0.0516559400298106,0.229116501885903,0.739845053027789,0.105035254210319,0.0245244114653339,"1 S 3",7,111,NA,NA,NA
7,0.0848692585131199,0.557646464259178,0.828443073582453,0.125246163436876,0.0248193956487626,"4 NE 1",7,111,NA,NA,NA
3,0.0678348605302495,0.025281129923955,0.904331643486141,0.00743182094267704,0.000987807617122185,"4 S 3",7,111,NA,NA,NA
4,0.00543351463620776,0.260353781065677,0.91509277253803,0.128013720312186,0.0169577460917598,"4 NE 3",7,111,NA,NA,NA
5,0.133618168047615,0.796697059378785,0.596302722185009,0.149093345684974,0.0280528712546766,"4 NW 1",7,111,NA,NA,NA
2,NA,NA,NA,0.0203110159414438,0.00428268619495461,"5 S 3",7,111,NA,NA,NA
7,0.127881129243721,0.500871298325071,0.954923975709818,0.148863780398619,0.0261580610076579,"4 S 1",7,111,NA,NA,NA
5,0.139555530351688,0.466159129130545,0.657354082798125,0.133992333528998,0.0284317342325077,"1 NE 3",7,111,NA,NA,NA
3,0.0308659534127095,0.597144819675398,0.781848743461594,0.226913506167795,0.0556261546998861,"4 W 3",7,111,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",7,111,NA,NA,NA
4,0.101180981040119,0.769798149197094,0.589024563162776,0.199276070768594,0.0500287623654064,"5 E 1",7,111,NA,NA,NA
4,0.0356763990389083,0.458324156223506,0.986731192614254,0.0391050903097099,0.0101581602224528,"5 NE 3",7,111,NA,NA,NA
2,NA,NA,NA,0.0297512923321045,0.00254618821834433,"5 E 3",7,111,NA,NA,NA
6,0.14489465924017,0.227703587862137,0.816680060914267,0.0989595866142412,0.0130831746491822,"5 N 1",7,111,NA,NA,NA
3,0.053097393901225,0.867626009538188,0.632415812458908,0.051243620638339,0.00962140518155867,"5 N 3",7,111,NA,NA,NA
2,NA,NA,NA,0.020213721888363,0.00426217122420268,"4 NW 3",7,111,NA,NA,NA
3,0.00346924492406676,0.734082712259415,0.38063059296535,0.0586161791461516,0.00417849837973567,"1 N 1",7,111,NA,NA,NA
3,0.048008523358578,0.349510192717869,0.984306827604251,0.118926358564526,0.0304013546951485,"4 E 3",7,111,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",7,111,NA,NA,NA
3,0.0489808360286463,0.783090116372325,0.507137387278382,0.0767116569244246,0.0108396972466849,"4 W 1",7,111,NA,NA,NA
3,0.0787129150041542,0.763616228905882,0.559136477336129,0.0973044120702068,0.0245039296408401,"5 S 1",7,111,NA,NA,NA
2,NA,NA,NA,0.0641125739640379,0.00846349735231591,"5 NE 1",7,111,NA,NA,NA
4,0.170324640115877,0.555934672859376,0.745854260868676,0.160100521114022,0.0379967025595408,"5 W 3",7,112,NA,NA,NA
5,0.0908122676810402,0.320276285349784,0.657007425817059,0.119284475211684,0.0173484135214582,"1 E 1",7,112,NA,NA,NA
2,NA,NA,NA,0.065490183007279,0.00865243980458746,"1 NE 1",7,112,NA,NA,NA
3,0.0200090906136167,0.730978545388187,0.837528791922208,0.171759520216962,0.0303957692772362,"1 S 1",7,112,NA,NA,NA
5,0.170062060070366,0.592906508917835,0.929383833101489,0.0239024115827638,0.00519057342621938,"1 W 1",7,112,NA,NA,NA
6,0.103852778242457,0.699168990679758,0.804775886031606,0.0614952781603299,0.0125157900012804,"1 W 3",7,112,NA,NA,NA
4,0.0397808701701953,0.0814762611518169,0.805381597505433,0.100813693171426,0.0107884863397393,"1 E 3",7,112,NA,NA,NA
5,0.0400028919318773,0.257795021115236,0.652870875970558,0.112551058211321,0.0209898172959124,"1 S 3",7,112,NA,NA,NA
7,0.0780394635428807,0.378317225872449,0.904898893982833,0.122038322616868,0.0196541595669158,"4 NE 1",7,112,NA,NA,NA
3,0.0604238773139825,0.0294227442544783,0.991416539873878,0.00823757207698364,0.00114788082209986,"4 S 3",7,112,NA,NA,NA
4,0.00454796320431208,0.238581841575546,0.764017964497531,0.129474447359819,0.0173883889340051,"4 NE 3",7,112,NA,NA,NA
5,0.10995493936389,0.651559524856925,0.574236661965493,0.152928855946983,0.0279776473816721,"4 NW 1",7,112,NA,NA,NA
2,NA,NA,NA,0.0174787475014362,0.00317156470868769,"5 S 3",7,112,NA,NA,NA
7,0.104206064590466,0.508455719421832,0.808809561181058,0.159932139834081,0.0295425084055823,"4 S 1",7,112,NA,NA,NA
5,0.124189575292122,0.560919856661449,0.471889595498058,0.131832353039796,0.0257981844306429,"1 NE 3",7,112,NA,NA,NA
3,0.018211598547573,0.675179508017411,0.810171440234975,0.213212939659845,0.0485392604778724,"4 W 3",7,112,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",7,112,NA,NA,NA
4,0.0847146978903136,0.81797704670218,0.587807126431595,0.189111781276302,0.0425136174222246,"5 E 1",7,112,NA,NA,NA
4,0.0428528716845298,0.426197543062793,0.98697548532392,0.0342108278605321,0.0078721323566018,"5 NE 3",7,112,NA,NA,NA
2,NA,NA,NA,0.0383977777912449,0.00424122209944992,"5 E 3",7,112,NA,NA,NA
6,0.128022197916662,0.236728025414646,0.959605132254214,0.118439722351816,0.0173738023528729,"5 N 1",7,112,NA,NA,NA
3,0.0420497153380535,0.902187038351266,0.675301641179393,0.0495913213378339,0.00838103513551359,"5 N 3",7,112,NA,NA,NA
2,NA,NA,NA,0.0173950206119446,0.00315637224436162,"4 NW 3",7,112,NA,NA,NA
3,0.00920361242800074,0.451825448869954,0.441615830338552,0.0841926417053552,0.00846177434451045,"1 N 1",7,112,NA,NA,NA
3,0.041244277219397,0.353422862714364,0.983796896706524,0.125595337948168,0.033899137473258,"4 E 3",7,112,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",7,112,NA,NA,NA
3,0.0418639710532704,0.800037740728424,0.518196442461755,0.0767614710387243,0.0107282729675161,"4 W 1",7,112,NA,NA,NA
3,0.0816551628537872,0.809396009936421,0.596017545355125,0.103721424469553,0.0234545049769364,"5 S 1",7,112,NA,NA,NA
2,NA,NA,NA,0.0641651104339424,0.00847737370840278,"5 NE 1",7,112,NA,NA,NA
4,0.0684217844074523,0.432759152016415,0.701881387128595,0.166437471989704,0.0395429715466698,"5 W 3",7,113,NA,NA,NA
5,0.059844065999126,0.169531477403855,0.72245083483243,0.127674329514056,0.0207604299622519,"1 E 1",7,113,NA,NA,NA
2,NA,NA,NA,0.071649581910137,0.0103565116868558,"1 NE 1",7,113,NA,NA,NA
3,0.013960197810301,0.996759409162989,0.835429109848062,0.22175579606223,0.0500769195858835,"1 S 1",7,113,NA,NA,NA
5,0.0813192239562075,0.500710815224927,0.995235967463681,0.0277675865267107,0.00663849653284329,"1 W 1",7,113,NA,NA,NA
6,0.134226305414542,0.540507241389537,0.730553795076221,0.0655877156162696,0.0149844698901109,"1 W 3",7,113,NA,NA,NA
4,0.104321168220349,0.730107674760609,0.531304124667759,0.0734804363188518,0.00677178017501307,"1 E 3",7,113,NA,NA,NA
5,0.0983001417443666,0.48944607967634,0.610137390432848,0.121382326773901,0.023717420485518,"1 S 3",7,113,NA,NA,NA
7,0.107910678550752,0.48053827025375,0.87010970782622,0.142064734872958,0.0293647343532893,"4 NE 1",7,113,NA,NA,NA
3,0.05871926795076,0.0261120280203584,0.64010659935698,0.00886901502389057,0.00138468417359875,"4 S 3",7,113,NA,NA,NA
4,0.00918863540664764,0.811089952459527,0.881757943449072,0.139831088515833,0.0202065980082647,"4 NE 3",7,113,NA,NA,NA
